Puzzle Difficulty,Resolution (ns),Elapsed Time (ns)
0.691358,1.000000,81924.000000
0.703704,1.000000,673856.000000
0.716049,1.000000,794771.000000
0.703704,1.000000,626581.000000
0.790123,1.000000,669675107.000000
0.728395,1.000000,1519385.000000
0.728395,1.000000,11390417.000000
0.716049,1.000000,14361259.000000
0.716049,1.000000,1756123.000000
0.728395,1.000000,881216.000000
0.728395,1.000000,2890775.000000
0.703704,1.000000,2424919.000000
0.691358,1.000000,3396769.000000
0.691358,1.000000,1725997.000000
0.703704,1.000000,6606954.000000
0.691358,1.000000,4010185.000000
0.728395,1.000000,1652316.000000
0.691358,1.000000,7254286.000000
0.703704,1.000000,168733.000000
0.703704,1.000000,362561.000000
0.716049,1.000000,4826499.000000
0.679012,1.000000,1550618.000000
0.703704,1.000000,472624.000000
0.691358,1.000000,1101681.000000
0.691358,1.000000,285696.000000
0.691358,1.000000,57478.000000
0.716049,1.000000,438891.000000
0.728395,1.000000,1816872.000000
0.716049,1.000000,7747086.000000
0.679012,1.000000,1563633.000000
0.691358,1.000000,333187.000000
0.703704,1.000000,964036.000000
0.716049,1.000000,4930962.000000
0.716049,1.000000,1819497.000000
0.740741,1.000000,585887.000000
0.716049,1.000000,1803321.000000
0.728395,1.000000,3941030.000000
0.703704,1.000000,152452.000000
0.679012,1.000000,605701.000000
0.716049,1.000000,2807441.000000
0.716049,1.000000,3264036.000000
0.728395,1.000000,20623.000000
0.790123,1.000000,48250211.000000
0.691358,1.000000,1617540.000000
0.728395,1.000000,4798966.000000
0.691358,1.000000,555971.000000
0.716049,1.000000,1000063.000000
0.716049,1.000000,6342448.000000
0.790123,1.000000,2921002535.000000
0.716049,1.000000,973538.000000
0.740741,1.000000,9966338.000000
0.728395,1.000000,2989566.000000
0.728395,1.000000,36717156.000000
0.790123,1.000000,255555002.000000
0.716049,1.000000,3296930.000000
0.790123,1.000000,27714887.000000
0.703704,1.000000,335067.000000
0.716049,1.000000,1676886.000000
0.728395,1.000000,12001273.000000
0.691358,1.000000,858708.000000
0.703704,1.000000,656968.000000
0.703704,1.000000,356047.000000
0.790123,1.000000,1145539059.000000
0.790123,1.000000,1149301990.000000
0.716049,1.000000,1153459.000000
0.691358,1.000000,103752.000000
0.728395,1.000000,2126226.000000
0.716049,1.000000,10488146.000000
0.703704,1.000000,1992682.000000
0.679012,1.000000,4914009.000000
0.716049,1.000000,2108386.000000
0.716049,1.000000,312880.000000
0.703704,1.000000,2969327.000000
0.716049,1.000000,5375882.000000
0.740741,1.000000,1574634.000000
0.703704,1.000000,3899466.000000
0.716049,1.000000,132288.000000
0.716049,1.000000,23633176.000000
0.703704,1.000000,1128954.000000
0.703704,1.000000,8832863.000000
0.790123,1.000000,43545759.000000
0.790123,1.000000,1277580661.000000
0.716049,1.000000,3333965.000000
0.790123,1.000000,494404093.000000
0.691358,1.000000,988458.000000
0.703704,1.000000,7904003.000000
0.728395,1.000000,5785745.000000
0.703704,1.000000,559978.000000
0.703704,1.000000,5224335.000000
0.728395,1.000000,903758.000000
0.728395,1.000000,4384594.000000
0.703704,1.000000,3035327.000000
0.703704,1.000000,179515.000000
0.691358,1.000000,1349367.000000
0.703704,1.000000,1797297.000000
0.703704,1.000000,153263.000000
0.691358,1.000000,625443.000000
0.716049,1.000000,1248380.000000
0.703704,1.000000,78813.000000
0.716049,1.000000,2403433.000000
0.691358,1.000000,1168557.000000
0.703704,1.000000,4158860.000000
0.716049,1.000000,1810918.000000
0.691358,1.000000,245061.000000
0.703704,1.000000,64377.000000
0.703704,1.000000,133060.000000
0.716049,1.000000,1791136.000000
0.691358,1.000000,2325262.000000
0.703704,1.000000,605242.000000
0.679012,1.000000,102873.000000
0.740741,1.000000,6501364.000000
0.703704,1.000000,382968.000000
0.691358,1.000000,5198187.000000
0.716049,1.000000,128953.000000
0.691358,1.000000,24171450.000000
0.740741,1.000000,7447414.000000
0.691358,1.000000,161671.000000
0.703704,1.000000,1226524.000000
0.703704,1.000000,2855145.000000
0.716049,1.000000,899900.000000
0.716049,1.000000,5115906.000000
0.691358,1.000000,1086284.000000
0.691358,1.000000,702570.000000
0.790123,1.000000,524089120.000000
0.790123,1.000000,29053202.000000
0.790123,1.000000,662456125.000000
0.703704,1.000000,10856000.000000
0.703704,1.000000,94313.000000
0.691358,1.000000,671480.000000
0.703704,1.000000,4248686.000000
0.716049,1.000000,200289.000000
0.691358,1.000000,911893.000000
0.691358,1.000000,2513157.000000
0.716049,1.000000,644419.000000
0.716049,1.000000,33194.000000
0.691358,1.000000,145475.000000
0.691358,1.000000,409281.000000
0.716049,1.000000,505782.000000
0.716049,1.000000,1021161.000000
0.703704,1.000000,1528554.000000
0.703704,1.000000,154955.000000
0.716049,1.000000,1079107.000000
0.703704,1.000000,4550627.000000
0.703704,1.000000,64966.000000
0.703704,1.000000,3436166.000000
0.740741,1.000000,111073.000000
0.691358,1.000000,459107.000000
0.716049,1.000000,13891636.000000
0.740741,1.000000,8401809.000000
0.740741,1.000000,627990.000000
0.716049,1.000000,82682.000000
0.679012,1.000000,898018.000000
0.716049,1.000000,106268.000000
0.691358,1.000000,93723.000000
0.703704,1.000000,401193.000000
0.728395,1.000000,5889997.000000
0.728395,1.000000,10232523.000000
0.728395,1.000000,214714.000000
0.691358,1.000000,93300.000000
0.691358,1.000000,447617.000000
0.691358,1.000000,152615.000000
0.691358,1.000000,4493573.000000
0.703704,1.000000,812684.000000
0.728395,1.000000,2021818.000000
0.691358,1.000000,312954.000000
0.716049,1.000000,350866.000000
0.691358,1.000000,537003.000000
0.691358,1.000000,1092823.000000
0.728395,1.000000,3347101.000000
0.716049,1.000000,165623.000000
0.716049,1.000000,47340177.000000
0.703704,1.000000,5079562.000000
0.703704,1.000000,193388.000000
0.691358,1.000000,160438.000000
0.703704,1.000000,1366957.000000
0.691358,1.000000,149889.000000
0.728395,1.000000,16599.000000
0.703704,1.000000,691403.000000
0.703704,1.000000,139668.000000
0.691358,1.000000,3715201.000000
0.703704,1.000000,360275.000000
0.703704,1.000000,1597912.000000
0.703704,1.000000,2385555.000000
0.703704,1.000000,152373.000000
0.703704,1.000000,277441.000000
0.716049,1.000000,69798.000000
0.703704,1.000000,615433.000000
0.716049,1.000000,1954515.000000
0.716049,1.000000,822317.000000
0.716049,1.000000,3311637.000000
0.691358,1.000000,1834883.000000
0.716049,1.000000,125563.000000
0.703704,1.000000,3695071.000000
0.716049,1.000000,41744.000000
0.691358,1.000000,476427.000000
0.691358,1.000000,490373.000000
0.716049,1.000000,1476003.000000
0.703704,1.000000,835869.000000
0.703704,1.000000,41365.000000
0.703704,1.000000,283462.000000
0.716049,1.000000,4175139.000000
0.716049,1.000000,54775.000000
0.691358,1.000000,203196.000000
0.691358,1.000000,702297.000000
0.691358,1.000000,1186555.000000
0.679012,1.000000,15281.000000
0.716049,1.000000,3666489.000000
0.703704,1.000000,686776.000000
0.691358,1.000000,20019.000000
0.716049,1.000000,2630804.000000
0.716049,1.000000,431899.000000
0.703704,1.000000,452166.000000
0.716049,1.000000,220180.000000
0.716049,1.000000,1244893.000000
0.703704,1.000000,77390.000000
0.703704,1.000000,342153.000000
0.703704,1.000000,46448.000000
0.716049,1.000000,509740.000000
0.716049,1.000000,1815204.000000
0.716049,1.000000,487143.000000
0.703704,1.000000,311743.000000
0.716049,1.000000,842531.000000
0.691358,1.000000,1424985.000000
0.703704,1.000000,1198869.000000
0.703704,1.000000,5587040.000000
0.716049,1.000000,4799535.000000
0.716049,1.000000,861013.000000
0.716049,1.000000,2214204.000000
0.716049,1.000000,797148.000000
0.716049,1.000000,257337.000000
0.691358,1.000000,418879.000000
0.703704,1.000000,91443.000000
0.716049,1.000000,961483.000000
0.716049,1.000000,216534.000000
0.703704,1.000000,169765.000000
0.716049,1.000000,1109432.000000
0.716049,1.000000,420695.000000
0.728395,1.000000,771054.000000
0.716049,1.000000,686375.000000
0.679012,1.000000,2224530.000000
0.716049,1.000000,679562.000000
0.703704,1.000000,81704.000000
0.666667,1.000000,1074507.000000
0.716049,1.000000,421400.000000
0.679012,1.000000,180092.000000
0.703704,1.000000,715354.000000
0.716049,1.000000,333932.000000
0.716049,1.000000,9432918.000000
0.716049,1.000000,3334068.000000
0.691358,1.000000,432519.000000
0.691358,1.000000,1273748.000000
0.691358,1.000000,230651.000000
0.703704,1.000000,286730.000000
0.691358,1.000000,113184.000000
0.691358,1.000000,216989.000000
0.716049,1.000000,3687578.000000
0.703704,1.000000,214473.000000
0.728395,1.000000,7278331.000000
0.703704,1.000000,3014738.000000
0.703704,1.000000,154250.000000
0.703704,1.000000,831520.000000
0.703704,1.000000,650495.000000
0.716049,1.000000,1754547.000000
0.716049,1.000000,907434.000000
0.703704,1.000000,1134216.000000
0.790123,1.000000,900194288.000000
0.703704,1.000000,237292.000000
0.716049,1.000000,1514454.000000
0.703704,1.000000,672739.000000
0.703704,1.000000,3077327.000000
0.728395,1.000000,3018132.000000
0.703704,1.000000,2231062.000000
0.716049,1.000000,2789753.000000
0.716049,1.000000,2158670.000000
0.691358,1.000000,29031.000000
0.728395,1.000000,2330342.000000
0.679012,1.000000,76984.000000
0.679012,1.000000,152292.000000
0.703704,1.000000,339007.000000
0.703704,1.000000,3220915.000000
0.716049,1.000000,640180.000000
0.703704,1.000000,1095772.000000
0.691358,1.000000,70371.000000
0.691358,1.000000,574419.000000
0.716049,1.000000,3391361.000000
0.703704,1.000000,1570570.000000
0.716049,1.000000,8922314.000000
0.691358,1.000000,86416.000000
0.790123,1.000000,318595640.000000
0.691358,1.000000,251478.000000
0.691358,1.000000,329574.000000
0.716049,1.000000,4529126.000000
0.790123,1.000000,438343056.000000
0.716049,1.000000,190681038.000000
0.691358,1.000000,49788.000000
0.716049,1.000000,253138.000000
0.679012,1.000000,101365.000000
0.703704,1.000000,359550.000000
0.703704,1.000000,1135086.000000
0.679012,1.000000,2068834.000000
0.728395,1.000000,1396113.000000
0.716049,1.000000,1081769.000000
0.703704,1.000000,311918.000000
0.691358,1.000000,3113590.000000
0.716049,1.000000,305581.000000
0.703704,1.000000,1241915.000000
0.703704,1.000000,1418719.000000
0.691358,1.000000,402413.000000
0.703704,1.000000,492460.000000
0.716049,1.000000,751499.000000
0.716049,1.000000,629772.000000
0.728395,1.000000,41453510.000000
0.716049,1.000000,7390375.000000
0.703704,1.000000,11569393.000000
0.716049,1.000000,771572.000000
0.728395,1.000000,20969686.000000
0.740741,1.000000,4608651.000000
0.679012,1.000000,1858648.000000
0.716049,1.000000,142581.000000
0.691358,1.000000,516142.000000
0.703704,1.000000,2716818.000000
0.716049,1.000000,6803022.000000
0.716049,1.000000,118541.000000
0.691358,1.000000,6351130.000000
0.703704,1.000000,667427.000000
0.716049,1.000000,1103329.000000
0.716049,1.000000,1015683.000000
0.703704,1.000000,393603.000000
0.679012,1.000000,635647.000000
0.716049,1.000000,3297807.000000
0.703704,1.000000,681422.000000
0.691358,1.000000,1716345.000000
0.703704,1.000000,630833.000000
0.703704,1.000000,4944037.000000
0.679012,1.000000,465444.000000
0.703704,1.000000,1790936.000000
0.716049,1.000000,3528226.000000
0.703704,1.000000,1725486.000000
0.703704,1.000000,63331.000000
0.716049,1.000000,11387269.000000
0.716049,1.000000,625001.000000
0.679012,1.000000,178629.000000
0.703704,1.000000,1991785.000000
0.716049,1.000000,3109566.000000
0.703704,1.000000,68827.000000
0.703704,1.000000,1285420.000000
0.716049,1.000000,298577.000000
0.703704,1.000000,58276.000000
0.728395,1.000000,853129.000000
0.691358,1.000000,187880.000000
0.716049,1.000000,1669124.000000
0.691358,1.000000,20311.000000
0.703704,1.000000,5613191.000000
0.703704,1.000000,947946.000000
0.703704,1.000000,1030389.000000
0.691358,1.000000,2122154.000000
0.790123,1.000000,1152120811.000000
0.703704,1.000000,816069.000000
0.679012,1.000000,539685.000000
0.691358,1.000000,186345.000000
0.703704,1.000000,339523.000000
0.703704,1.000000,2378693.000000
0.703704,1.000000,1806301.000000
0.679012,1.000000,51092.000000
0.691358,1.000000,1498834.000000
0.691358,1.000000,1319793.000000
0.703704,1.000000,62074.000000
0.703704,1.000000,654130.000000
0.716049,1.000000,597895.000000
0.703704,1.000000,31954.000000
0.703704,1.000000,6810121.000000
0.679012,1.000000,4091420.000000
0.716049,1.000000,2055507.000000
0.703704,1.000000,615156.000000
0.654321,1.000000,661985.000000
0.703704,1.000000,3092394.000000
0.728395,1.000000,19788629.000000
0.703704,1.000000,5636988.000000
0.703704,1.000000,5071292.000000
0.790123,1.000000,249887816.000000
0.716049,1.000000,2651810.000000
0.716049,1.000000,791967.000000
0.703704,1.000000,1634728.000000
0.728395,1.000000,9207324.000000
0.716049,1.000000,5576126.000000
0.703704,1.000000,669317.000000
0.691358,1.000000,287602.000000
0.740741,1.000000,17208526.000000
0.728395,1.000000,37084188.000000
0.703704,1.000000,717306.000000
0.716049,1.000000,869129.000000
0.716049,1.000000,9699438.000000
0.728395,1.000000,6018244.000000
0.703704,1.000000,3124724.000000
0.728395,1.000000,4385614.000000
0.703704,1.000000,390892.000000
0.790123,1.000000,110261466.000000
0.716049,1.000000,2005032.000000
0.728395,1.000000,64803927.000000
0.790123,1.000000,108103651.000000
0.728395,1.000000,2099098.000000
0.790123,1.000000,3014885613.000000
0.728395,1.000000,1338919.000000
0.728395,1.000000,20081951.000000
0.691358,1.000000,575291.000000
0.679012,1.000000,384271.000000
0.790123,1.000000,2074725510.000000
0.790123,1.000000,1919486802.000000
0.703704,1.000000,592527.000000
0.790123,1.000000,24091918.000000
0.790123,1.000000,3880282515.000000
0.716049,1.000000,164477.000000
0.716049,1.000000,10719135.000000
0.703704,1.000000,2352552.000000
0.716049,1.000000,3404544.000000
0.691358,1.000000,681386.000000
0.716049,1.000000,93814.000000
0.740741,1.000000,17360087.000000
0.703704,1.000000,1092974.000000
0.691358,1.000000,4535902.000000
0.703704,1.000000,122417.000000
0.703704,1.000000,2409827.000000
0.703704,1.000000,3376609.000000
0.753086,1.000000,15861805.000000
0.728395,1.000000,1575245.000000
0.691358,1.000000,1083892.000000
0.790123,1.000000,39945478.000000
0.728395,1.000000,6144506.000000
0.703704,1.000000,2831110.000000
0.740741,1.000000,6524370.000000
0.716049,1.000000,2913417.000000
0.790123,1.000000,13566955.000000
0.691358,1.000000,80042.000000
0.716049,1.000000,746528.000000
0.790123,1.000000,34127500.000000
0.740741,1.000000,16017833.000000
0.716049,1.000000,4161370.000000
0.740741,1.000000,4337755.000000
0.740741,1.000000,5215066.000000
0.740741,1.000000,27959733.000000
0.679012,1.000000,560580.000000
0.740741,1.000000,32874903.000000
0.740741,1.000000,24883389.000000
0.740741,1.000000,13635998.000000
0.691358,1.000000,476616.000000
0.740741,1.000000,800283.000000
0.740741,1.000000,9605816.000000
0.740741,1.000000,5718086.000000
0.740741,1.000000,1032999.000000
0.728395,1.000000,3523503.000000
0.691358,1.000000,1160604.000000
0.740741,1.000000,4597088.000000
0.740741,1.000000,1397031.000000
0.740741,1.000000,12160195.000000
0.740741,1.000000,598201.000000
0.740741,1.000000,26743491.000000
0.728395,1.000000,451795.000000
0.703704,1.000000,582065.000000
0.740741,1.000000,949076.000000
0.740741,1.000000,1203353.000000
0.740741,1.000000,14083574.000000
0.740741,1.000000,633284.000000
0.740741,1.000000,17412698.000000
0.716049,1.000000,4480328.000000
0.716049,1.000000,5659366.000000
0.740741,1.000000,9821813.000000
0.740741,1.000000,1803576.000000
0.740741,1.000000,6856041.000000
0.716049,1.000000,2487809.000000
0.716049,1.000000,25193894.000000
0.703704,1.000000,166056.000000
0.790123,1.000000,57869322.000000
0.790123,1.000000,67342651.000000
0.790123,1.000000,86215335.000000
0.728395,1.000000,1191571.000000
0.790123,1.000000,62965901.000000
0.790123,1.000000,63117489.000000
0.790123,1.000000,61450135.000000
0.716049,1.000000,86879.000000
0.716049,1.000000,9772135.000000
0.716049,1.000000,12161362.000000
0.728395,1.000000,222841.000000
0.703704,1.000000,772489.000000
0.703704,1.000000,6594271.000000
0.703704,1.000000,10666548.000000
0.691358,1.000000,12367712.000000
0.716049,1.000000,11835774.000000
0.703704,1.000000,654347.000000
0.716049,1.000000,2709647.000000
0.790123,1.000000,592182634.000000
0.790123,1.000000,4588353.000000
0.716049,1.000000,901037.000000
0.703704,1.000000,4076027.000000
0.728395,1.000000,395901.000000
0.703704,1.000000,171773.000000
0.703704,1.000000,15544151.000000
0.716049,1.000000,4152263.000000
0.716049,1.000000,989068.000000
0.728395,1.000000,1762129.000000
0.728395,1.000000,36200884.000000
0.716049,1.000000,7578567.000000
0.703704,1.000000,657478.000000
0.740741,1.000000,75982543.000000
0.790123,1.000000,362061664.000000
0.691358,1.000000,254436.000000
0.716049,1.000000,1415481.000000
0.790123,1.000000,38330742.000000
0.703704,1.000000,4312726.000000
0.703704,1.000000,1901789.000000
0.728395,1.000000,26582232.000000
0.716049,1.000000,3362020.000000
0.703704,1.000000,2670796.000000
0.691358,1.000000,1586588.000000
0.790123,1.000000,613655446.000000
0.716049,1.000000,4019182.000000
0.703704,1.000000,236681.000000
0.716049,1.000000,10559004.000000
0.790123,1.000000,10411110.000000
0.790123,1.000000,1684965831.000000
0.716049,1.000000,1316907.000000
0.716049,1.000000,1086678.000000
0.716049,1.000000,616603.000000
0.716049,1.000000,2060155.000000
0.691358,1.000000,3690397.000000
0.716049,1.000000,53016.000000
0.790123,1.000000,171450057.000000
0.716049,1.000000,5414802.000000
0.703704,1.000000,4875440.000000
0.790123,1.000000,760451739.000000
0.716049,1.000000,1937454.000000
0.716049,1.000000,1354716.000000
0.703704,1.000000,667941.000000
0.703704,1.000000,1710281.000000
0.703704,1.000000,1706689.000000
0.703704,1.000000,632131.000000
0.703704,1.000000,36239.000000
0.716049,1.000000,1018223.000000
0.716049,1.000000,22891.000000
0.716049,1.000000,120854.000000
0.679012,1.000000,1943251.000000
0.790123,1.000000,273711157.000000
0.790123,1.000000,469392974.000000
0.740741,1.000000,10427041.000000
0.790123,1.000000,224832631.000000
0.691358,1.000000,1246446.000000
0.716049,1.000000,395552.000000
0.716049,1.000000,458257.000000
0.716049,1.000000,8114693.000000
0.728395,1.000000,17765737.000000
0.740741,1.000000,14085812.000000
0.790123,1.000000,13027093.000000
0.790123,1.000000,15410191.000000
0.790123,1.000000,11796604.000000
0.691358,1.000000,1066564.000000
0.691358,1.000000,826075.000000
0.728395,1.000000,63024561.000000
0.716049,1.000000,5809429.000000
0.716049,1.000000,982799.000000
0.716049,1.000000,3730664.000000
0.703704,1.000000,1971489.000000
0.753086,1.000000,18911969.000000
0.790123,1.000000,81220633.000000
0.703704,1.000000,2316677.000000
0.728395,1.000000,186555.000000
0.790123,1.000000,215348927.000000
0.703704,1.000000,1765653.000000
0.790123,1.000000,306861967.000000
0.790123,1.000000,170778044.000000
0.790123,1.000000,61403531.000000
0.790123,1.000000,152195728.000000
0.716049,1.000000,6148594.000000
0.728395,1.000000,8333153.000000
0.703704,1.000000,101661.000000
0.740741,1.000000,29243573.000000
0.716049,1.000000,2336854.000000
0.703704,1.000000,3940360.000000
0.790123,1.000000,1246045138.000000
0.790123,1.000000,1020324608.000000
0.716049,1.000000,1738167.000000
0.703704,1.000000,698156.000000
0.790123,1.000000,22409153.000000
0.790123,1.000000,317416884.000000
0.703704,1.000000,976526.000000
0.790123,1.000000,81431039.000000
0.703704,1.000000,8407919.000000
0.728395,1.000000,7457938.000000
0.716049,1.000000,507306.000000
0.716049,1.000000,4014711.000000
0.691358,1.000000,933720.000000
0.716049,1.000000,2374045.000000
0.716049,1.000000,998905.000000
0.716049,1.000000,8315697.000000
0.716049,1.000000,378912.000000
0.740741,1.000000,696261.000000
0.790123,1.000000,104261469.000000
0.716049,1.000000,4823694.000000
0.703704,1.000000,638689.000000
0.691358,1.000000,1005551.000000
0.703704,1.000000,999438.000000
0.790123,1.000000,5602507537.000000
0.703704,1.000000,548348.000000
0.691358,1.000000,847864.000000
0.716049,1.000000,1736433.000000
0.728395,1.000000,40868866.000000
0.716049,1.000000,1520467.000000
0.790123,1.000000,414205694.000000
0.716049,1.000000,2229664.000000
0.728395,1.000000,954628.000000
0.679012,1.000000,1247366.000000
0.716049,1.000000,1700594.000000
0.728395,1.000000,29444175.000000
0.691358,1.000000,3913542.000000
0.691358,1.000000,694686.000000
0.716049,1.000000,1776966.000000
0.716049,1.000000,3481994.000000
0.691358,1.000000,2463875.000000
0.790123,1.000000,317487685.000000
0.703704,1.000000,3602386.000000
0.716049,1.000000,14209371.000000
0.703704,1.000000,2215564.000000
0.728395,1.000000,25807624.000000
0.691358,1.000000,2834677.000000
0.790123,1.000000,749971543.000000
0.703704,1.000000,4035416.000000
0.703704,1.000000,3809303.000000
0.716049,1.000000,3845100.000000
0.703704,1.000000,15999801.000000
0.790123,1.000000,648695475.000000
0.716049,1.000000,334605.000000
0.728395,1.000000,9687033.000000
0.790123,1.000000,3767810.000000
0.703704,1.000000,3047644.000000
0.703704,1.000000,1915715.000000
0.703704,1.000000,516436.000000
0.703704,1.000000,883510.000000
0.691358,1.000000,816918.000000
0.679012,1.000000,1823229.000000
0.716049,1.000000,1479163.000000
0.679012,1.000000,895502.000000
0.703704,1.000000,110846.000000
0.716049,1.000000,2646266.000000
0.691358,1.000000,497373.000000
0.703704,1.000000,15111262.000000
0.703704,1.000000,4892020.000000
0.703704,1.000000,8103829.000000
0.728395,1.000000,1068777.000000
0.703704,1.000000,3286606.000000
0.703704,1.000000,8967170.000000
0.728395,1.000000,4814441.000000
0.641975,1.000000,552251.000000
0.728395,1.000000,2482569.000000
0.716049,1.000000,10947127.000000
0.691358,1.000000,1960108.000000
0.728395,1.000000,1114721.000000
0.703704,1.000000,7822772.000000
0.716049,1.000000,312167.000000
0.728395,1.000000,439760.000000
0.703704,1.000000,314205.000000
0.691358,1.000000,575347.000000
0.703704,1.000000,1315922.000000
0.691358,1.000000,32256.000000
0.691358,1.000000,938598.000000
0.703704,1.000000,2502684.000000
0.679012,1.000000,1214146.000000
0.716049,1.000000,2668748.000000
0.666667,1.000000,3167866.000000
0.691358,1.000000,2788360.000000
0.716049,1.000000,1793790.000000
0.716049,1.000000,41202383.000000
0.728395,1.000000,1829334.000000
0.703704,1.000000,3644302.000000
0.691358,1.000000,4799038.000000
0.728395,1.000000,18972618.000000
0.716049,1.000000,1357401.000000
0.703704,1.000000,3983488.000000
0.703704,1.000000,4918017.000000
0.691358,1.000000,1960407.000000
0.728395,1.000000,270898.000000
0.716049,1.000000,5869324.000000
0.691358,1.000000,39503.000000
0.716049,1.000000,1778196.000000
0.790123,1.000000,23925197.000000
0.703704,1.000000,5962158.000000
0.716049,1.000000,632092.000000
0.703704,1.000000,717477.000000
0.679012,1.000000,1710210.000000
0.716049,1.000000,24919469.000000
0.703704,1.000000,4195845.000000
0.716049,1.000000,2605269.000000
0.691358,1.000000,1527641.000000
0.703704,1.000000,6064478.000000
0.703704,1.000000,1062774.000000
0.679012,1.000000,14245311.000000
0.716049,1.000000,7895878.000000
0.716049,1.000000,1787453.000000
0.716049,1.000000,1640831.000000
0.679012,1.000000,798463.000000
0.716049,1.000000,2388854.000000
0.716049,1.000000,10802978.000000
0.728395,1.000000,459249.000000
0.716049,1.000000,13542577.000000
0.691358,1.000000,205505.000000
0.716049,1.000000,4127867.000000
0.691358,1.000000,1806583.000000
0.691358,1.000000,1076294.000000
0.703704,1.000000,6904204.000000
0.703704,1.000000,3747662.000000
0.703704,1.000000,9477571.000000
0.716049,1.000000,12758849.000000
0.728395,1.000000,4049776.000000
0.716049,1.000000,327117.000000
0.716049,1.000000,2549058.000000
0.703704,1.000000,1045169.000000
0.716049,1.000000,4277046.000000
0.703704,1.000000,685584.000000
0.716049,1.000000,5784054.000000
0.740741,1.000000,5343712.000000
0.691358,1.000000,333671.000000
0.679012,1.000000,171873.000000
0.703704,1.000000,215941.000000
0.703704,1.000000,765552.000000
0.716049,1.000000,406579.000000
0.716049,1.000000,215981.000000
0.728395,1.000000,6155761.000000
0.703704,1.000000,1202132.000000
0.716049,1.000000,4546968.000000
0.716049,1.000000,2936476.000000
0.716049,1.000000,1978352.000000
0.703704,1.000000,589857.000000
0.716049,1.000000,2109921.000000
0.703704,1.000000,2088161.000000
0.679012,1.000000,1643176.000000
0.679012,1.000000,200288.000000
0.679012,1.000000,216318.000000
0.703704,1.000000,2788855.000000
0.703704,1.000000,6930219.000000
0.716049,1.000000,171741.000000
0.703704,1.000000,1167282.000000
0.716049,1.000000,2019596.000000
0.691358,1.000000,2998695.000000
0.716049,1.000000,4063671.000000
0.703704,1.000000,1806006.000000
0.691358,1.000000,321346.000000
0.716049,1.000000,2010120.000000
0.716049,1.000000,6599535.000000
0.728395,1.000000,5499311.000000
0.716049,1.000000,1947231.000000
0.679012,1.000000,262366.000000
0.716049,1.000000,5027705.000000
0.728395,1.000000,15746886.000000
0.679012,1.000000,1804521.000000
0.691358,1.000000,133300.000000
0.666667,1.000000,3436421.000000
0.691358,1.000000,516113.000000
0.691358,1.000000,600061.000000
0.691358,1.000000,475890.000000
0.703704,1.000000,162528.000000
0.666667,1.000000,432197.000000
0.691358,1.000000,1187574.000000
0.703704,1.000000,1462626.000000
0.703704,1.000000,3203042.000000
0.703704,1.000000,1721702.000000
0.716049,1.000000,11329702.000000
0.691358,1.000000,727361.000000
0.703704,1.000000,1296674.000000
0.691358,1.000000,635410.000000
0.716049,1.000000,1165933.000000
0.703704,1.000000,869609.000000
0.703704,1.000000,2906934.000000
0.716049,1.000000,5942211.000000
0.703704,1.000000,751167.000000
0.691358,1.000000,185974.000000
0.703704,1.000000,611992.000000
0.716049,1.000000,4711027.000000
0.691358,1.000000,5720379.000000
0.691358,1.000000,643712.000000
0.703704,1.000000,1471661.000000
0.691358,1.000000,836721.000000
0.703704,1.000000,15928.000000
0.691358,1.000000,1477748.000000
0.691358,1.000000,4804295.000000
0.703704,1.000000,2383643.000000
0.679012,1.000000,704496.000000
0.716049,1.000000,4786503.000000
0.728395,1.000000,39591055.000000
0.716049,1.000000,1370646.000000
0.716049,1.000000,98428.000000
0.691358,1.000000,2670966.000000
0.716049,1.000000,1058314.000000
0.666667,1.000000,750287.000000
0.716049,1.000000,2956113.000000
0.716049,1.000000,7356515.000000
0.691358,1.000000,669871.000000
0.716049,1.000000,5218429.000000
0.703704,1.000000,2481580.000000
0.740741,1.000000,5614942.000000
0.679012,1.000000,4541806.000000
0.703704,1.000000,6606359.000000
0.679012,1.000000,6799102.000000
0.703704,1.000000,13629331.000000
0.728395,1.000000,6755444.000000
0.716049,1.000000,795908.000000
0.728395,1.000000,29217.000000
0.703704,1.000000,6606302.000000
0.703704,1.000000,1583438.000000
0.728395,1.000000,2405698.000000
0.703704,1.000000,4472571.000000
0.703704,1.000000,1426119.000000
0.679012,1.000000,436842.000000
0.716049,1.000000,42759857.000000
0.716049,1.000000,43317.000000
0.703704,1.000000,18187218.000000
0.703704,1.000000,138405.000000
0.716049,1.000000,1092044.000000
0.728395,1.000000,336756.000000
0.703704,1.000000,416752.000000
0.716049,1.000000,2473160.000000
0.703704,1.000000,182433.000000
0.716049,1.000000,39213021.000000
0.716049,1.000000,1045497.000000
0.716049,1.000000,2687457.000000
0.716049,1.000000,2823794.000000
0.716049,1.000000,254956.000000
0.716049,1.000000,670041.000000
0.716049,1.000000,16357.000000
0.703704,1.000000,404413.000000
0.728395,1.000000,753276.000000
0.703704,1.000000,6548258.000000
0.716049,1.000000,1111593.000000
0.728395,1.000000,11121876.000000
0.716049,1.000000,26262851.000000
0.716049,1.000000,3268758.000000
0.716049,1.000000,15719168.000000
0.703704,1.000000,4602565.000000
0.716049,1.000000,417105.000000
0.703704,1.000000,582881.000000
0.703704,1.000000,296766.000000
0.703704,1.000000,89835.000000
0.703704,1.000000,2050482.000000
