Puzzle Difficulty,Resolution (ns),Elapsed Time (ns)
0.716049,1.000000,51844.000000
0.790123,1.000000,163675767.000000
0.716049,1.000000,4935325.000000
0.703704,1.000000,4567203.000000
0.790123,1.000000,699487673.000000
0.716049,1.000000,1930180.000000
0.716049,1.000000,1358149.000000
0.703704,1.000000,664725.000000
0.703704,1.000000,1775946.000000
0.703704,1.000000,1730130.000000
0.703704,1.000000,634684.000000
0.703704,1.000000,37781.000000
0.716049,1.000000,1050722.000000
0.716049,1.000000,24255.000000
0.716049,1.000000,121871.000000
0.679012,1.000000,1836140.000000
0.790123,1.000000,262152136.000000
0.790123,1.000000,436674093.000000
0.740741,1.000000,9934784.000000
0.790123,1.000000,221217205.000000
0.691358,1.000000,1174518.000000
0.716049,1.000000,377500.000000
0.716049,1.000000,435972.000000
0.716049,1.000000,7404684.000000
0.728395,1.000000,16638566.000000
0.740741,1.000000,12809551.000000
0.790123,1.000000,12145454.000000
0.790123,1.000000,14328967.000000
0.790123,1.000000,11379965.000000
0.691358,1.000000,978808.000000
0.691358,1.000000,757298.000000
0.728395,1.000000,59824861.000000
0.716049,1.000000,5663796.000000
0.716049,1.000000,1020480.000000
0.716049,1.000000,3764030.000000
0.703704,1.000000,1858529.000000
0.753086,1.000000,16895725.000000
0.790123,1.000000,76336797.000000
0.703704,1.000000,2105143.000000
0.728395,1.000000,182590.000000
0.790123,1.000000,199656450.000000
0.703704,1.000000,1703668.000000
0.790123,1.000000,283312952.000000
0.790123,1.000000,159739786.000000
0.790123,1.000000,55560529.000000
0.790123,1.000000,145237166.000000
0.716049,1.000000,5477180.000000
0.728395,1.000000,7582850.000000
0.703704,1.000000,94616.000000
0.740741,1.000000,28129508.000000
0.716049,1.000000,2473996.000000
0.703704,1.000000,4174301.000000
0.790123,1.000000,1218548926.000000
0.790123,1.000000,947335101.000000
0.716049,1.000000,1695287.000000
0.703704,1.000000,688316.000000
0.790123,1.000000,20719762.000000
0.790123,1.000000,306083464.000000
0.703704,1.000000,927987.000000
0.790123,1.000000,77726831.000000
0.703704,1.000000,7642003.000000
0.728395,1.000000,6731896.000000
0.716049,1.000000,465577.000000
0.716049,1.000000,3824483.000000
0.691358,1.000000,967618.000000
0.716049,1.000000,3303909.000000
0.716049,1.000000,1283653.000000
0.716049,1.000000,9400358.000000
0.716049,1.000000,377134.000000
0.740741,1.000000,708466.000000
0.790123,1.000000,100692676.000000
0.716049,1.000000,4486474.000000
0.703704,1.000000,576582.000000
0.691358,1.000000,895825.000000
0.703704,1.000000,969214.000000
0.790123,1.000000,5322639078.000000
0.703704,1.000000,497441.000000
0.691358,1.000000,706948.000000
0.716049,1.000000,1623934.000000
0.728395,1.000000,40533960.000000
0.716049,1.000000,1377020.000000
0.790123,1.000000,388823448.000000
0.716049,1.000000,2139350.000000
0.728395,1.000000,895589.000000
0.679012,1.000000,1158283.000000
0.716049,1.000000,1645697.000000
0.728395,1.000000,27625150.000000
0.691358,1.000000,3660866.000000
0.691358,1.000000,578896.000000
0.716049,1.000000,1670936.000000
0.716049,1.000000,3152050.000000
0.691358,1.000000,2352971.000000
0.790123,1.000000,293331355.000000
0.703704,1.000000,3572535.000000
0.716049,1.000000,13675091.000000
0.703704,1.000000,2094679.000000
0.728395,1.000000,23613190.000000
0.691358,1.000000,2554786.000000
0.790123,1.000000,703044952.000000
0.703704,1.000000,3622286.000000
0.703704,1.000000,3550504.000000
0.716049,1.000000,3558007.000000
0.703704,1.000000,14985698.000000
0.790123,1.000000,591997268.000000
0.716049,1.000000,325224.000000
0.728395,1.000000,8929840.000000
0.790123,1.000000,3595718.000000
0.703704,1.000000,2832968.000000
0.703704,1.000000,1780973.000000
0.703704,1.000000,457794.000000
0.703704,1.000000,833459.000000
0.691358,1.000000,762728.000000
0.679012,1.000000,1756702.000000
0.716049,1.000000,1362145.000000
0.679012,1.000000,765893.000000
0.703704,1.000000,100122.000000
0.716049,1.000000,2399128.000000
0.691358,1.000000,467561.000000
0.703704,1.000000,14383892.000000
0.703704,1.000000,4447705.000000
0.703704,1.000000,7433048.000000
0.728395,1.000000,988919.000000
0.703704,1.000000,2987730.000000
0.703704,1.000000,8540970.000000
0.728395,1.000000,4412166.000000
0.641975,1.000000,522716.000000
0.728395,1.000000,2424232.000000
0.716049,1.000000,10469685.000000
0.691358,1.000000,1775696.000000
0.728395,1.000000,1062582.000000
0.703704,1.000000,7772694.000000
0.716049,1.000000,291799.000000
0.728395,1.000000,412799.000000
0.703704,1.000000,315735.000000
0.691358,1.000000,543570.000000
0.703704,1.000000,1212153.000000
0.691358,1.000000,31116.000000
0.691358,1.000000,853916.000000
0.703704,1.000000,2315502.000000
0.679012,1.000000,1154204.000000
0.716049,1.000000,2484876.000000
0.666667,1.000000,2957947.000000
0.691358,1.000000,2572331.000000
0.716049,1.000000,1606892.000000
0.716049,1.000000,38679447.000000
0.728395,1.000000,1811335.000000
0.703704,1.000000,3274474.000000
0.691358,1.000000,4729661.000000
0.728395,1.000000,18757814.000000
0.716049,1.000000,1234840.000000
0.703704,1.000000,3741144.000000
0.703704,1.000000,4533783.000000
0.691358,1.000000,1740590.000000
0.728395,1.000000,286410.000000
0.716049,1.000000,5341288.000000
0.691358,1.000000,37798.000000
0.716049,1.000000,1636134.000000
0.790123,1.000000,22196848.000000
0.703704,1.000000,5234771.000000
0.716049,1.000000,602331.000000
0.703704,1.000000,716867.000000
0.679012,1.000000,1498421.000000
0.716049,1.000000,23442458.000000
0.703704,1.000000,4148476.000000
0.716049,1.000000,2563746.000000
0.691358,1.000000,1454268.000000
0.703704,1.000000,5631090.000000
0.703704,1.000000,948738.000000
0.679012,1.000000,13202675.000000
0.716049,1.000000,7203288.000000
0.716049,1.000000,1727177.000000
0.716049,1.000000,1514852.000000
0.679012,1.000000,729725.000000
0.716049,1.000000,2102741.000000
0.716049,1.000000,10217342.000000
0.728395,1.000000,429659.000000
0.716049,1.000000,12732121.000000
0.691358,1.000000,193716.000000
0.716049,1.000000,3817328.000000
0.691358,1.000000,1644681.000000
0.691358,1.000000,1071804.000000
0.703704,1.000000,6422329.000000
0.703704,1.000000,3592691.000000
0.703704,1.000000,8821602.000000
0.716049,1.000000,12749683.000000
0.728395,1.000000,3833163.000000
0.716049,1.000000,309018.000000
0.716049,1.000000,2463587.000000
0.703704,1.000000,953084.000000
0.716049,1.000000,4057749.000000
0.703704,1.000000,613885.000000
0.716049,1.000000,5439432.000000
0.740741,1.000000,4842388.000000
0.691358,1.000000,307838.000000
0.679012,1.000000,168324.000000
0.703704,1.000000,207071.000000
0.703704,1.000000,695358.000000
0.716049,1.000000,392512.000000
0.716049,1.000000,203047.000000
0.728395,1.000000,5705789.000000
0.703704,1.000000,1110600.000000
0.716049,1.000000,4095830.000000
0.716049,1.000000,2702735.000000
0.716049,1.000000,1855746.000000
0.703704,1.000000,534633.000000
0.716049,1.000000,2001145.000000
0.703704,1.000000,1903807.000000
0.679012,1.000000,1497293.000000
0.679012,1.000000,204975.000000
0.679012,1.000000,219834.000000
0.703704,1.000000,2624618.000000
0.703704,1.000000,6409452.000000
0.716049,1.000000,162376.000000
0.703704,1.000000,1082488.000000
0.716049,1.000000,1866067.000000
0.691358,1.000000,2730356.000000
0.716049,1.000000,3813088.000000
0.703704,1.000000,1670645.000000
0.691358,1.000000,287517.000000
0.716049,1.000000,1922530.000000
0.716049,1.000000,6309928.000000
0.728395,1.000000,5502150.000000
0.716049,1.000000,1955853.000000
0.679012,1.000000,192708.000000
0.716049,1.000000,4858442.000000
0.728395,1.000000,15641684.000000
0.679012,1.000000,1663239.000000
0.691358,1.000000,134547.000000
0.666667,1.000000,3178547.000000
0.691358,1.000000,499186.000000
0.691358,1.000000,543162.000000
0.691358,1.000000,446581.000000
0.703704,1.000000,153212.000000
0.666667,1.000000,383199.000000
0.691358,1.000000,1099398.000000
0.703704,1.000000,1349644.000000
0.703704,1.000000,3092816.000000
0.703704,1.000000,1575904.000000
0.716049,1.000000,10497345.000000
0.691358,1.000000,689913.000000
0.703704,1.000000,1228805.000000
0.691358,1.000000,589120.000000
0.716049,1.000000,1057194.000000
0.703704,1.000000,777855.000000
0.703704,1.000000,2666528.000000
0.716049,1.000000,5646495.000000
0.703704,1.000000,689201.000000
0.691358,1.000000,179190.000000
0.703704,1.000000,563735.000000
0.716049,1.000000,4386652.000000
0.691358,1.000000,5309317.000000
0.691358,1.000000,587726.000000
0.703704,1.000000,1372583.000000
0.691358,1.000000,776765.000000
0.703704,1.000000,17134.000000
0.691358,1.000000,1313878.000000
0.691358,1.000000,4606043.000000
0.703704,1.000000,2340403.000000
0.679012,1.000000,709942.000000
0.716049,1.000000,4487781.000000
0.728395,1.000000,37534672.000000
0.716049,1.000000,1238161.000000
0.716049,1.000000,92081.000000
0.691358,1.000000,2440029.000000
0.716049,1.000000,946662.000000
0.666667,1.000000,727771.000000
0.716049,1.000000,2716436.000000
0.716049,1.000000,6576267.000000
0.691358,1.000000,583143.000000
0.716049,1.000000,4722852.000000
0.703704,1.000000,2299628.000000
0.740741,1.000000,5144914.000000
0.679012,1.000000,4307106.000000
0.703704,1.000000,6263811.000000
0.679012,1.000000,6336724.000000
0.703704,1.000000,14249413.000000
0.728395,1.000000,6618004.000000
0.716049,1.000000,787313.000000
0.728395,1.000000,28685.000000
0.703704,1.000000,6302573.000000
0.703704,1.000000,1526306.000000
0.728395,1.000000,2123601.000000
0.703704,1.000000,4169989.000000
0.703704,1.000000,1309621.000000
0.679012,1.000000,396672.000000
0.716049,1.000000,39553381.000000
0.716049,1.000000,40653.000000
0.703704,1.000000,16321344.000000
0.703704,1.000000,150321.000000
0.716049,1.000000,1260678.000000
0.728395,1.000000,506932.000000
0.703704,1.000000,570137.000000
0.716049,1.000000,3389000.000000
0.703704,1.000000,203530.000000
0.716049,1.000000,35583853.000000
0.716049,1.000000,943330.000000
0.716049,1.000000,2327548.000000
0.716049,1.000000,2715136.000000
0.716049,1.000000,269605.000000
0.716049,1.000000,649718.000000
0.716049,1.000000,15692.000000
0.703704,1.000000,389759.000000
0.728395,1.000000,710970.000000
0.703704,1.000000,5936099.000000
0.716049,1.000000,982270.000000
0.728395,1.000000,9488128.000000
0.716049,1.000000,22392212.000000
0.716049,1.000000,2689317.000000
0.716049,1.000000,15627426.000000
0.703704,1.000000,4264321.000000
0.716049,1.000000,376521.000000
0.703704,1.000000,533947.000000
0.703704,1.000000,293420.000000
0.703704,1.000000,81338.000000
0.703704,1.000000,1872712.000000
0.703704,1.000000,902528.000000
0.716049,1.000000,13190.000000
0.703704,1.000000,3808136.000000
0.716049,1.000000,3531619.000000
0.703704,1.000000,33259.000000
0.703704,1.000000,15671.000000
0.654321,1.000000,85032.000000
0.666667,1.000000,1869991.000000
0.703704,1.000000,1219456.000000
0.666667,1.000000,11794.000000
0.703704,1.000000,396959.000000
0.716049,1.000000,26447806.000000
0.703704,1.000000,19248786.000000
0.703704,1.000000,1511198.000000
0.703704,1.000000,180247.000000
0.716049,1.000000,2974453.000000
0.716049,1.000000,3513392.000000
0.703704,1.000000,2652035.000000
0.716049,1.000000,367898.000000
0.703704,1.000000,2032907.000000
0.716049,1.000000,7911262.000000
0.703704,1.000000,18673.000000
0.703704,1.000000,1004540.000000
0.703704,1.000000,2441885.000000
0.703704,1.000000,714895.000000
0.716049,1.000000,13231.000000
0.703704,1.000000,1370680.000000
0.716049,1.000000,234352.000000
0.703704,1.000000,100856.000000
0.703704,1.000000,2410678.000000
0.703704,1.000000,1774325.000000
0.703704,1.000000,23115.000000
0.716049,1.000000,14896.000000
0.703704,1.000000,2757288.000000
0.728395,1.000000,3067106.000000
0.703704,1.000000,20031.000000
0.728395,1.000000,28455.000000
0.728395,1.000000,4533239.000000
0.703704,1.000000,8875540.000000
0.703704,1.000000,2465245.000000
0.703704,1.000000,29718.000000
0.716049,1.000000,2204294.000000
0.703704,1.000000,212105.000000
0.728395,1.000000,1054041.000000
0.716049,1.000000,3591453.000000
0.716049,1.000000,430965.000000
0.703704,1.000000,13300.000000
0.629630,1.000000,54033.000000
0.716049,1.000000,1820381.000000
0.703704,1.000000,1328643.000000
0.716049,1.000000,364814.000000
0.703704,1.000000,132520.000000
0.703704,1.000000,1110413.000000
0.703704,1.000000,2067710.000000
0.703704,1.000000,3524861.000000
0.716049,1.000000,25030637.000000
0.716049,1.000000,832320.000000
0.703704,1.000000,16040.000000
0.716049,1.000000,73965.000000
0.716049,1.000000,45066.000000
0.703704,1.000000,148363.000000
0.728395,1.000000,176434.000000
0.703704,1.000000,2198185.000000
0.703704,1.000000,980941.000000
0.703704,1.000000,85519.000000
0.679012,1.000000,140220.000000
0.716049,1.000000,1327995.000000
0.666667,1.000000,80847.000000
0.716049,1.000000,1549161.000000
0.703704,1.000000,885464.000000
0.703704,1.000000,2690635.000000
0.703704,1.000000,36342.000000
0.703704,1.000000,364225.000000
0.716049,1.000000,2565676.000000
0.716049,1.000000,5022845.000000
0.703704,1.000000,8359879.000000
0.703704,1.000000,5757770.000000
0.654321,1.000000,282506.000000
0.716049,1.000000,855835.000000
0.654321,1.000000,511417.000000
0.703704,1.000000,8476382.000000
0.654321,1.000000,32167.000000
0.654321,1.000000,15626.000000
0.691358,1.000000,106407.000000
0.716049,1.000000,281933.000000
0.703704,1.000000,834652.000000
0.703704,1.000000,201617.000000
0.703704,1.000000,6417201.000000
0.629630,1.000000,26247.000000
0.716049,1.000000,20291238.000000
0.703704,1.000000,83078.000000
0.703704,1.000000,248321.000000
0.716049,1.000000,46169.000000
0.703704,1.000000,215808.000000
0.679012,1.000000,14187.000000
0.703704,1.000000,871014.000000
0.716049,1.000000,8364057.000000
0.703704,1.000000,3279625.000000
0.728395,1.000000,6169424.000000
0.716049,1.000000,5987893.000000
0.716049,1.000000,986619.000000
0.666667,1.000000,93152.000000
0.703704,1.000000,15826.000000
0.703704,1.000000,6386079.000000
0.716049,1.000000,338359.000000
0.716049,1.000000,1719182.000000
0.703704,1.000000,257365.000000
0.716049,1.000000,5005482.000000
0.703704,1.000000,840756.000000
0.703704,1.000000,2874267.000000
0.703704,1.000000,22485.000000
0.666667,1.000000,679229.000000
0.703704,1.000000,278621.000000
0.679012,1.000000,730946.000000
0.716049,1.000000,1622053.000000
0.703704,1.000000,909409.000000
0.641975,1.000000,127348.000000
0.716049,1.000000,13921.000000
0.679012,1.000000,49682.000000
0.691358,1.000000,532016.000000
0.703704,1.000000,2503530.000000
0.703704,1.000000,38496.000000
0.716049,1.000000,223650.000000
0.703704,1.000000,3158661.000000
0.703704,1.000000,366681.000000
0.716049,1.000000,398790.000000
0.703704,1.000000,228123.000000
0.703704,1.000000,312494.000000
0.716049,1.000000,1085913.000000
0.703704,1.000000,68987.000000
0.716049,1.000000,35432.000000
0.716049,1.000000,2420834.000000
0.703704,1.000000,4294923.000000
0.629630,1.000000,107713.000000
0.679012,1.000000,244924.000000
0.703704,1.000000,576523.000000
0.666667,1.000000,11863.000000
0.703704,1.000000,5770959.000000
0.679012,1.000000,165355.000000
0.703704,1.000000,675302.000000
0.703704,1.000000,57283.000000
0.654321,1.000000,46878.000000
0.703704,1.000000,267515.000000
0.666667,1.000000,309982.000000
0.703704,1.000000,21589.000000
0.691358,1.000000,226105.000000
0.716049,1.000000,145437.000000
0.641975,1.000000,109160.000000
0.703704,1.000000,504521.000000
0.716049,1.000000,5791905.000000
0.716049,1.000000,53720.000000
0.691358,1.000000,13966.000000
0.716049,1.000000,154723.000000
0.641975,1.000000,14475.000000
0.716049,1.000000,20792276.000000
0.703704,1.000000,14665.000000
0.703704,1.000000,2108012.000000
0.716049,1.000000,4674630.000000
0.629630,1.000000,68861.000000
0.703704,1.000000,602548.000000
0.703704,1.000000,401534.000000
0.666667,1.000000,752348.000000
0.691358,1.000000,1055930.000000
0.728395,1.000000,18453507.000000
0.679012,1.000000,16684.000000
0.716049,1.000000,347759.000000
0.703704,1.000000,1198381.000000
0.703704,1.000000,2505896.000000
0.716049,1.000000,340854.000000
0.654321,1.000000,47549.000000
0.629630,1.000000,15010.000000
0.703704,1.000000,133429.000000
0.679012,1.000000,278269.000000
0.716049,1.000000,80084.000000
0.629630,1.000000,16135.000000
0.716049,1.000000,849584.000000
0.703704,1.000000,1571848.000000
0.679012,1.000000,530296.000000
0.654321,1.000000,11488.000000
0.716049,1.000000,1454029.000000
0.728395,1.000000,4915209.000000
0.679012,1.000000,408969.000000
0.716049,1.000000,427276.000000
0.716049,1.000000,4312142.000000
0.728395,1.000000,134984.000000
0.691358,1.000000,551872.000000
0.666667,1.000000,1204419.000000
0.703704,1.000000,21863.000000
0.703704,1.000000,206097.000000
0.679012,1.000000,468783.000000
0.716049,1.000000,6291504.000000
0.703704,1.000000,9061504.000000
0.716049,1.000000,71910.000000
0.703704,1.000000,137905.000000
0.716049,1.000000,11366779.000000
0.703704,1.000000,521096.000000
0.654321,1.000000,11570.000000
0.703704,1.000000,337158.000000
0.703704,1.000000,1368160.000000
0.716049,1.000000,24665675.000000
0.716049,1.000000,201001.000000
0.703704,1.000000,41594.000000
0.716049,1.000000,4601612.000000
0.703704,1.000000,93449.000000
0.641975,1.000000,56494.000000
0.716049,1.000000,213189.000000
0.654321,1.000000,59529.000000
0.679012,1.000000,1976850.000000
0.703704,1.000000,1615704.000000
0.679012,1.000000,456839.000000
0.703704,1.000000,480512.000000
0.679012,1.000000,469066.000000
0.716049,1.000000,2607330.000000
0.679012,1.000000,30791.000000
0.703704,1.000000,1101912.000000
0.679012,1.000000,77569.000000
0.654321,1.000000,57186.000000
0.703704,1.000000,336666.000000
0.703704,1.000000,394613.000000
0.666667,1.000000,169527.000000
0.666667,1.000000,59312.000000
0.654321,1.000000,26626.000000
0.654321,1.000000,219789.000000
0.666667,1.000000,48622.000000
0.716049,1.000000,4841606.000000
0.666667,1.000000,638782.000000
0.629630,1.000000,123272.000000
0.703704,1.000000,1069665.000000
0.654321,1.000000,688624.000000
0.666667,1.000000,471972.000000
0.740741,1.000000,13773499.000000
0.679012,1.000000,468107.000000
0.728395,1.000000,19873135.000000
0.629630,1.000000,100057.000000
0.654321,1.000000,28586.000000
0.666667,1.000000,355103.000000
0.703704,1.000000,5600701.000000
0.703704,1.000000,3199821.000000
0.617284,1.000000,124571.000000
0.716049,1.000000,321070.000000
0.703704,1.000000,3633237.000000
0.716049,1.000000,1312080.000000
0.703704,1.000000,656892.000000
0.703704,1.000000,32166.000000
0.654321,1.000000,12428.000000
0.716049,1.000000,16192.000000
0.666667,1.000000,845761.000000
0.703704,1.000000,57368.000000
0.716049,1.000000,1374039.000000
0.641975,1.000000,70844.000000
0.679012,1.000000,187427.000000
0.666667,1.000000,44226.000000
0.679012,1.000000,267030.000000
0.716049,1.000000,8681652.000000
0.679012,1.000000,92654.000000
0.703704,1.000000,1255135.000000
0.716049,1.000000,172147.000000
0.703704,1.000000,19989.000000
0.703704,1.000000,120680.000000
0.654321,1.000000,152435.000000
0.654321,1.000000,30438.000000
0.716049,1.000000,14689.000000
0.641975,1.000000,40973.000000
0.654321,1.000000,58519.000000
0.716049,1.000000,25022168.000000
0.629630,1.000000,11142.000000
0.641975,1.000000,11701.000000
0.716049,1.000000,4042515.000000
0.703704,1.000000,754419.000000
0.666667,1.000000,329418.000000
0.716049,1.000000,6246026.000000
0.666667,1.000000,253185.000000
0.641975,1.000000,141210.000000
0.716049,1.000000,62443.000000
0.716049,1.000000,2139361.000000
0.703704,1.000000,12818.000000
0.641975,1.000000,118414.000000
0.703704,1.000000,944963.000000
0.641975,1.000000,98382.000000
0.666667,1.000000,1104973.000000
0.629630,1.000000,114948.000000
0.703704,1.000000,836561.000000
0.703704,1.000000,3694179.000000
0.654321,1.000000,508153.000000
0.666667,1.000000,11985.000000
0.716049,1.000000,1878813.000000
0.716049,1.000000,187192.000000
0.703704,1.000000,249198.000000
0.691358,1.000000,64450.000000
0.679012,1.000000,42198.000000
0.679012,1.000000,675334.000000
0.629630,1.000000,253299.000000
0.716049,1.000000,970658.000000
0.679012,1.000000,155934.000000
0.679012,1.000000,26817.000000
0.666667,1.000000,700429.000000
0.679012,1.000000,140827.000000
0.654321,1.000000,20555.000000
0.703704,1.000000,55793.000000
0.716049,1.000000,1982551.000000
0.716049,1.000000,2192518.000000
0.666667,1.000000,79162.000000
0.654321,1.000000,14032.000000
0.654321,1.000000,248155.000000
0.703704,1.000000,1458711.000000
0.679012,1.000000,197963.000000
0.716049,1.000000,2775462.000000
0.654321,1.000000,44705.000000
0.703704,1.000000,487218.000000
0.716049,1.000000,323383.000000
0.654321,1.000000,342345.000000
0.654321,1.000000,386508.000000
0.679012,1.000000,397265.000000
0.617284,1.000000,58624.000000
0.679012,1.000000,5000206.000000
0.790123,1.000000,12850499.000000
0.629630,1.000000,176207.000000
0.679012,1.000000,211975.000000
0.666667,1.000000,287861.000000
0.790123,1.000000,96082839.000000
0.716049,1.000000,2288717.000000
0.790123,1.000000,699824329.000000
0.641975,1.000000,54699.000000
0.790123,1.000000,183566237.000000
0.790123,1.000000,49205081.000000
0.679012,1.000000,47468.000000
0.790123,1.000000,622863428.000000
0.790123,1.000000,48709593.000000
0.790123,1.000000,383541716.000000
0.790123,1.000000,201075572.000000
0.703704,1.000000,166937.000000
0.654321,1.000000,63008.000000
0.666667,1.000000,126041.000000
0.617284,1.000000,296125.000000
0.679012,1.000000,233150.000000
0.679012,1.000000,51486.000000
0.629630,1.000000,11636.000000
0.716049,1.000000,187659.000000
0.654321,1.000000,521380.000000
0.691358,1.000000,1029832.000000
0.790123,1.000000,23185309.000000
0.790123,1.000000,379522087.000000
0.790123,1.000000,254039103.000000
0.790123,1.000000,757836450.000000
0.790123,1.000000,408292594.000000
0.790123,1.000000,22059346.000000
0.790123,1.000000,266035789.000000
0.790123,1.000000,801577855.000000
0.716049,1.000000,6277250.000000
0.716049,1.000000,1827095.000000
0.790123,1.000000,45182742.000000
0.790123,1.000000,15716588.000000
0.790123,1.000000,51107259.000000
0.629630,1.000000,15866.000000
0.716049,1.000000,5511775.000000
0.703704,1.000000,22036.000000
0.629630,1.000000,14838.000000
0.679012,1.000000,78108.000000
0.666667,1.000000,759856.000000
0.654321,1.000000,1458424.000000
0.654321,1.000000,94970.000000
0.728395,1.000000,4713911.000000
0.679012,1.000000,73257.000000
0.703704,1.000000,4953248.000000
0.679012,1.000000,852202.000000
0.641975,1.000000,15091.000000
0.716049,1.000000,4644949.000000
0.716049,1.000000,2048685.000000
0.790123,1.000000,1026081401.000000
0.790123,1.000000,157023063.000000
0.790123,1.000000,146656445.000000
0.790123,1.000000,105652270.000000
0.790123,1.000000,217320212.000000
0.790123,1.000000,115765980.000000
0.790123,1.000000,101428068.000000
0.790123,1.000000,87105971.000000
0.790123,1.000000,58909652.000000
0.790123,1.000000,119386520.000000
0.641975,1.000000,12872.000000
0.790123,1.000000,150773394.000000
0.790123,1.000000,650319481.000000
0.716049,1.000000,687218.000000
0.790123,1.000000,272717.000000
0.666667,1.000000,117692.000000
0.703704,1.000000,1384103.000000
0.716049,1.000000,316047.000000
0.716049,1.000000,233385.000000
0.703704,1.000000,969029.000000
0.641975,1.000000,49949.000000
0.617284,1.000000,16763.000000
0.728395,1.000000,18475.000000
0.703704,1.000000,15026619.000000
0.790123,1.000000,1122155036.000000
0.679012,1.000000,109489.000000
0.790123,1.000000,1406386033.000000
0.790123,1.000000,13041847.000000
0.790123,1.000000,345541208.000000
0.790123,1.000000,21185263.000000
0.790123,1.000000,350178036.000000
0.790123,1.000000,260463713.000000
0.790123,1.000000,428848736.000000
0.790123,1.000000,416028816.000000
0.790123,1.000000,96603559.000000
0.740741,1.000000,2440972.000000
0.728395,1.000000,7900158.000000
0.790123,1.000000,9056741.000000
0.654321,1.000000,34706.000000
0.703704,1.000000,30359.000000
0.790123,1.000000,173408936.000000
0.790123,1.000000,51233936.000000
0.703704,1.000000,128806.000000
0.790123,1.000000,451122155.000000
0.666667,1.000000,168109.000000
0.679012,1.000000,300801.000000
0.703704,1.000000,15333.000000
0.629630,1.000000,91928.000000
0.703704,1.000000,1040078.000000
0.641975,1.000000,19923.000000
0.703704,1.000000,519513.000000
0.728395,1.000000,3059576.000000
0.716049,1.000000,2743184.000000
0.703704,1.000000,552165.000000
0.641975,1.000000,66564.000000
0.654321,1.000000,41564.000000
0.654321,1.000000,176057.000000
0.641975,1.000000,10886.000000
0.654321,1.000000,60821.000000
0.703704,1.000000,281365.000000
0.703704,1.000000,48920.000000
0.641975,1.000000,49107.000000
0.679012,1.000000,333573.000000
0.679012,1.000000,660432.000000
0.790123,1.000000,9234879.000000
0.790123,1.000000,305744551.000000
0.790123,1.000000,126629458.000000
0.790123,1.000000,218135683.000000
0.790123,1.000000,39190566.000000
0.790123,1.000000,195789082.000000
0.790123,1.000000,31987311.000000
0.790123,1.000000,35725731.000000
0.790123,1.000000,35970402.000000
0.790123,1.000000,69763943.000000
0.629630,1.000000,12289.000000
0.790123,1.000000,1466817331.000000
0.654321,1.000000,87655.000000
0.716049,1.000000,13346380.000000
0.666667,1.000000,58163.000000
0.703704,1.000000,7512041.000000
0.703704,1.000000,62284.000000
0.703704,1.000000,207310.000000
0.691358,1.000000,447303.000000
0.716049,1.000000,6617139.000000
0.716049,1.000000,11829714.000000
0.716049,1.000000,1474056.000000
0.716049,1.000000,15179796.000000
0.716049,1.000000,8860063.000000
0.716049,1.000000,17669873.000000
0.716049,1.000000,7623611.000000
0.716049,1.000000,1444221.000000
0.716049,1.000000,1327344.000000
0.716049,1.000000,1258201.000000
0.716049,1.000000,1084416.000000
0.716049,1.000000,966781.000000
0.716049,1.000000,5821443.000000
0.716049,1.000000,11882853.000000
0.716049,1.000000,1139590.000000
0.790123,1.000000,1134865443.000000
0.790123,1.000000,19796450.000000
0.790123,1.000000,41211181.000000
0.790123,1.000000,70063222.000000
0.790123,1.000000,239003473.000000
0.790123,1.000000,1655295150.000000
0.790123,1.000000,12526708.000000
0.666667,1.000000,836282.000000
0.654321,1.000000,25157.000000
0.679012,1.000000,51508.000000
0.790123,1.000000,7584972.000000
0.703704,1.000000,36553.000000
0.703704,1.000000,46374.000000
0.703704,1.000000,2110141.000000
0.703704,1.000000,1779385.000000
0.703704,1.000000,17842.000000
0.703704,1.000000,368356.000000
0.728395,1.000000,17055660.000000
0.691358,1.000000,62640.000000
0.679012,1.000000,12652.000000
0.666667,1.000000,239959.000000
0.641975,1.000000,27466.000000
0.679012,1.000000,1969558.000000
0.654321,1.000000,11078.000000
0.679012,1.000000,21821.000000
0.716049,1.000000,90096.000000
0.703704,1.000000,1045739.000000
0.654321,1.000000,123391.000000
0.790123,1.000000,124113499.000000
0.790123,1.000000,142286745.000000
0.790123,1.000000,1080232040.000000
0.790123,1.000000,2763142.000000
0.790123,1.000000,461744653.000000
0.790123,1.000000,67215732.000000
0.790123,1.000000,69611706.000000
0.790123,1.000000,68610009.000000
0.790123,1.000000,66859026.000000
0.790123,1.000000,396086941.000000
0.790123,1.000000,97524437.000000
0.790123,1.000000,298686466.000000
0.790123,1.000000,20547563.000000
0.790123,1.000000,1122724514.000000
0.790123,1.000000,73174082.000000
0.790123,1.000000,35982432.000000
0.790123,1.000000,616110647.000000
0.790123,1.000000,25947249.000000
0.790123,1.000000,60728592.000000
0.790123,1.000000,67142737.000000
0.790123,1.000000,91103447.000000
0.790123,1.000000,40051911.000000
0.790123,1.000000,53099547.000000
0.666667,1.000000,78520.000000
0.703704,1.000000,160748.000000
0.703704,1.000000,161468.000000
0.703704,1.000000,207291.000000
0.703704,1.000000,23217.000000
0.716049,1.000000,30891.000000
0.716049,1.000000,492364.000000
0.641975,1.000000,71815.000000
0.629630,1.000000,33430.000000
0.703704,1.000000,70411.000000
0.716049,1.000000,2034486.000000
0.666667,1.000000,249840.000000
